workload,sigma_pct,seed,scheduler,n_ops,feasible,valid,makespan_us,deadline_miss_count,total_lateness_us,cross_device_transitions,critical_path_us,solver_wall_time_s,error
realworld_fusion_opportunity,10.0,0,peft,7,True,True,159.59982954740866,0,0.0,2,129.59982954740866,0.00021286308765411377,
realworld_fusion_opportunity,10.0,1,heft,7,True,True,161.53016313756723,0,0.0,2,131.53016313756723,0.00020254403352737427,
realworld_fusion_opportunity,10.0,1,edf,7,True,True,161.53016313756723,0,0.0,2,131.53016313756723,0.0001951101003214717,
realworld_fusion_opportunity,10.0,1,fastest_device,7,True,True,165.69460101519485,0,0.0,3,130.69460101519485,0.00014013599138706923,
realworld_fusion_opportunity,10.0,1,cpsat,7,True,False,136.23998349513016,0,0.0,2,135.72470460960545,0.017097163945436478,
realworld_fusion_opportunity,10.0,1,gnn_placement,7,True,True,183.29567562995786,1,3.295675629957856,0,141.5568190566864,0.00238073302898556,
realworld_fusion_opportunity,10.0,1,simulated_annealing,7,True,True,135.72470460960545,0,0.0,3,135.72470460960545,0.011772652040235698,
realworld_fusion_opportunity,10.0,1,peft,7,True,True,161.53016313756723,0,0.0,2,131.53016313756723,0.00019238400273025036,
realworld_fusion_opportunity,10.0,2,heft,7,True,True,164.96189511456734,0,0.0,2,134.96189511456734,0.00014068593736737967,
realworld_fusion_opportunity,10.0,2,edf,7,True,True,164.96189511456734,0,0.0,2,134.96189511456734,0.0001481910003349185,
realworld_fusion_opportunity,10.0,2,fastest_device,7,True,True,174.52169938412177,0,0.0,4,134.52169938412177,0.00010737404227256775,
realworld_fusion_opportunity,10.0,2,cpsat,7,True,False,142.95291681361607,0,0.0,2,143.7938744718792,0.016316032968461514,
realworld_fusion_opportunity,10.0,2,gnn_placement,7,True,True,183.48838841358807,1,3.488388413588069,0,143.7938744718792,0.0012460320722311735,
realworld_fusion_opportunity,10.0,2,simulated_annealing,7,True,True,143.7938744718792,0,0.0,2,143.7938744718792,0.012083702022209764,
realworld_fusion_opportunity,10.0,2,peft,7,True,True,164.96189511456734,0,0.0,2,134.96189511456734,0.00019119307398796082,
realworld_fusion_opportunity,10.0,3,heft,7,True,True,159.96864272625749,0,0.0,2,129.96864272625749,0.00014807097613811493,
realworld_fusion_opportunity,10.0,3,edf,7,True,True,159.96864272625749,0,0.0,2,129.96864272625749,0.0001491530565544963,
realworld_fusion_opportunity,10.0,3,fastest_device,7,True,True,168.62941954369632,0,0.0,4,128.62941954369634,0.00011633103713393211,
realworld_fusion_opportunity,10.0,3,cpsat,7,True,False,136.42662190479828,0,0.0,2,136.04263678341493,0.0145923369564116,
realworld_fusion_opportunity,10.0,3,gnn_placement,7,True,True,189.4751769726124,1,9.475176972612388,0,153.55013305172844,0.012235369067639112,
realworld_fusion_opportunity,10.0,3,simulated_annealing,7,True,True,136.04263678341493,0,0.0,2,136.04263678341493,0.011868914938531816,
realworld_fusion_opportunity,10.0,3,peft,7,True,True,159.96864272625749,0,0.0,2,129.96864272625749,0.00019209401216357946,
realworld_fusion_opportunity,10.0,4,heft,7,True,True,169.53023785264878,0,0.0,2,139.53023785264878,0.000142781063914299,
realworld_fusion_opportunity,10.0,4,edf,7,True,True,169.53023785264878,0,0.0,2,139.53023785264878,0.00014492403715848923,
realworld_fusion_opportunity,10.0,4,fastest_device,7,True,True,173.44570674554274,0,0.0,3,138.44570674554274,0.00010448799002915621,
realworld_fusion_opportunity,10.0,4,cpsat,7,True,False,145.98099595184172,0,0.0,2,146.66617156762322,0.016396004939451814,
realworld_fusion_opportunity,10.0,4,gnn_placement,7,True,True,192.89253971914644,1,12.892539719146441,0,157.181308906072,0.011649498948827386,
realworld_fusion_opportunity,10.0,4,simulated_annealing,7,True,True,146.66617156762322,0,0.0,3,146.66617156762322,0.011934529058635235,
realworld_fusion_opportunity,10.0,4,peft,7,True,True,169.53023785264878,0,0.0,2,139.53023785264878,0.00019050110131502151,
realworld_fusion_opportunity,25.0,0,heft,7,True,True,122.4019287128557,0,0.0,2,92.40192871285572,0.00015032500959932804,
realworld_fusion_opportunity,25.0,0,edf,7,True,True,122.4019287128557,0,0.0,2,92.40192871285572,0.00014640705194324255,
realworld_fusion_opportunity,25.0,0,fastest_device,7,True,True,122.4019287128557,0,0.0,2,92.40192871285572,0.00011504802387207747,
realworld_fusion_opportunity,25.0,0,cpsat,7,True,False,99.2538538220763,0,0.0,2,99.90144194502413,0.015477414010092616,
realworld_fusion_opportunity,25.0,0,gnn_placement,7,True,True,132.48321475989232,0,0.0,0,99.90144194502413,0.01999306201469153,
realworld_fusion_opportunity,25.0,0,simulated_annealing,7,True,True,99.90144194502413,0,0.0,2,99.90144194502413,0.011706417077220976,
realworld_fusion_opportunity,25.0,0,peft,7,True,True,122.4019287128557,0,0.0,2,92.40192871285572,0.00019302591681480408,
realworld_fusion_opportunity,25.0,1,heft,7,True,True,157.45525301288924,0,0.0,3,122.45525301288923,0.00014710798859596252,
realworld_fusion_opportunity,25.0,1,edf,7,True,True,158.88335518221274,0,0.0,2,128.88335518221277,0.00014600693248212337,
realworld_fusion_opportunity,25.0,1,fastest_device,7,True,True,157.45525301288924,0,0.0,3,122.45525301288923,0.00010514899622648954,
realworld_fusion_opportunity,25.0,1,cpsat,7,True,False,129.8327593894231,0,0.0,2,124.82130362213,0.015554871060885489,
realworld_fusion_opportunity,25.0,1,gnn_placement,7,True,True,185.58024065419926,1,5.580240654199258,0,155.9645216700407,0.0012627540854737163,
realworld_fusion_opportunity,25.0,1,simulated_annealing,7,True,True,129.82130362213002,0,0.0,3,124.82130362213,0.011866980930790305,
realworld_fusion_opportunity,25.0,1,peft,7,True,True,157.45525301288924,0,0.0,3,122.45525301288923,0.0001874150475487113,
realworld_fusion_opportunity,25.0,2,heft,7,True,True,120.7217435320615,0,0.0,2,90.72174353206148,0.00013993505854159594,
realworld_fusion_opportunity,25.0,2,edf,7,True,True,120.7217435320615,0,0.0,2,90.72174353206148,0.00014704791828989983,
realworld_fusion_opportunity,25.0,2,fastest_device,7,True,True,122.68286932077233,0,0.0,3,87.68286932077231,0.0001060910290107131,
realworld_fusion_opportunity,25.0,2,cpsat,7,True,False,95.73741998219396,0,0.0,2,95.45986914727928,0.015786138945259154,
realworld_fusion_opportunity,25.0,2,gnn_placement,7,True,True,134.12644847145023,0,0.0,0,95.45986914727928,0.0011947250459343195,
realworld_fusion_opportunity,25.0,2,simulated_annealing,7,True,True,95.45986914727928,0,0.0,2,95.45986914727928,0.012017166009172797,
realworld_fusion_opportunity,25.0,2,peft,7,True,True,120.7217435320615,0,0.0,2,90.72174353206148,0.00018856697715818882,
realworld_fusion_opportunity,25.0,3,heft,7,True,True,154.86357162955022,0,0.0,3,119.86357162955021,0.00014360190834850073,
realworld_fusion_opportunity,25.0,3,edf,7,True,True,157.66022697336794,0,0.0,2,127.66022697336793,0.00015884102322161198,
realworld_fusion_opportunity,25.0,3,fastest_device,7,True,True,152.4115198492974,0,0.0,4,112.4115198492974,0.00011075998190790415,
realworld_fusion_opportunity,25.0,3,cpsat,7,True,False,127.16597524186798,0,0.0,2,117.4116009104768,0.015374448033981025,
realworld_fusion_opportunity,25.0,3,gnn_placement,7,True,True,163.44614516019857,0,0.0,0,132.6603080345473,0.0022511769784614444,
realworld_fusion_opportunity,25.0,3,simulated_annealing,7,True,True,127.4116009104768,0,0.0,4,117.4116009104768,0.011949728010222316,
realworld_fusion_opportunity,25.0,3,peft,7,True,True,154.86357162955022,0,0.0,3,119.86357162955021,0.00020199210848659277,
realworld_fusion_opportunity,25.0,4,heft,7,True,True,148.89775682238272,0,0.0,2,143.89775682238272,0.00014249002560973167,
realworld_fusion_opportunity,25.0,4,edf,7,True,True,181.7912605247,1,1.791260524699993,2,181.7912605247,0.00015218800399452448,
realworld_fusion_opportunity,25.0,4,fastest_device,7,True,True,153.86428310305163,0,0.0,4,143.86428310305163,0.00010613107588142157,
realworld_fusion_opportunity,25.0,4,cpsat,7,True,False,148.56273464149942,0,0.0,2,143.89775682238272,0.014692736905999482,
realworld_fusion_opportunity,25.0,4,gnn_placement,7,True,True,189.4215589386239,1,9.421558938623889,0,152.76036334372645,0.009311837959103286,
realworld_fusion_opportunity,25.0,4,simulated_annealing,7,True,True,148.89775682238272,0,0.0,2,143.89775682238272,0.011675668065436184,
realworld_fusion_opportunity,25.0,4,peft,7,True,True,148.89775682238272,0,0.0,2,143.89775682238272,0.00019821501336991787,
realworld_fusion_opportunity,50.0,0,heft,7,True,True,122.84042126971266,0,0.0,3,87.84042126971266,0.00014033610932528973,
realworld_fusion_opportunity,50.0,0,edf,7,True,True,199.09534310178546,1,19.09534310178546,2,169.09534310178546,0.00014527502935379744,
realworld_fusion_opportunity,50.0,0,fastest_device,7,True,True,124.09650389842045,0,0.0,4,84.09650389842045,0.00011238304432481527,
realworld_fusion_opportunity,50.0,0,cpsat,7,True,False,101.04606999380638,0,0.0,2,91.74320785355692,0.016996172023937106,
realworld_fusion_opportunity,50.0,0,gnn_placement,7,True,True,140.3773015255894,0,0.0,0,105.67932490256038,0.001387589960359037,
realworld_fusion_opportunity,50.0,0,simulated_annealing,7,True,True,101.74320785355692,0,0.0,4,91.74320785355692,0.012337472988292575,
realworld_fusion_opportunity,50.0,0,peft,7,True,True,122.84042126971266,0,0.0,3,87.84042126971266,0.00027431000489741564,
realworld_fusion_opportunity,50.0,1,heft,7,True,True,73.29746996911393,0,0.0,3,38.297469969113926,0.00015085493214428425,
realworld_fusion_opportunity,50.0,1,edf,7,True,True,176.45522915593688,0,0.0,2,146.45522915593688,0.00015479396097362041,
realworld_fusion_opportunity,50.0,1,fastest_device,7,True,True,73.77615135666203,0,0.0,4,33.77615135666203,0.00011215300764888525,
realworld_fusion_opportunity,50.0,1,cpsat,7,True,False,55.852327312177984,0,0.0,2,54.10790091762773,0.016835959046147764,
realworld_fusion_opportunity,50.0,1,gnn_placement,7,True,True,73.29746996911393,0,0.0,3,38.297469969113926,0.001445670030079782,
realworld_fusion_opportunity,50.0,1,simulated_annealing,7,True,True,73.29746996911393,0,0.0,3,38.297469969113926,0.01439055404625833,
realworld_fusion_opportunity,50.0,1,peft,7,True,True,73.29746996911393,0,0.0,3,38.297469969113926,0.00025577505584806204,
realworld_fusion_opportunity,50.0,2,heft,7,True,True,127.47538541001798,0,0.0,4,87.47538541001796,0.00019992899615317583,
realworld_fusion_opportunity,50.0,2,edf,7,True,True,147.8332109444944,0,0.0,2,117.83321094449441,0.00020650099031627178,
realworld_fusion_opportunity,50.0,2,fastest_device,7,True,True,127.47538541001798,0,0.0,4,87.47538541001796,0.00012192095164209604,
realworld_fusion_opportunity,50.0,2,cpsat,7,True,False,108.5290645750473,0,0.0,2,103.62803139146702,0.018143696943297982,
realworld_fusion_opportunity,50.0,2,gnn_placement,7,True,True,127.47538541001798,0,0.0,4,87.47538541001796,0.002990888897329569,
realworld_fusion_opportunity,50.0,2,simulated_annealing,7,True,True,106.39696827856334,0,0.0,5,91.39696827856334,0.012204420985653996,
realworld_fusion_opportunity,50.0,2,peft,7,True,True,127.47538541001798,0,0.0,4,87.47538541001796,0.00019493000581860542,
realworld_fusion_opportunity,50.0,3,heft,7,True,True,199.79684937412594,1,19.79684937412594,3,164.79684937412594,0.00014443404506891966,
realworld_fusion_opportunity,50.0,3,edf,7,True,True,220.42216010023435,1,40.42216010023435,2,190.42216010023435,0.00015820004045963287,
realworld_fusion_opportunity,50.0,3,fastest_device,7,True,True,203.3928321273698,1,23.392832127369786,4,163.3928321273698,0.0001099579967558384,
realworld_fusion_opportunity,50.0,3,cpsat,7,True,True,180.27680961658538,1,0.27680961658538195,2,173.95527137531832,0.017354993033222854,
realworld_fusion_opportunity,50.0,3,gnn_placement,7,True,True,234.64344239172388,1,54.64344239172388,0,194.08697397360274,0.002851873985491693,
realworld_fusion_opportunity,50.0,3,simulated_annealing,7,True,True,178.95527137531832,0,0.0,2,173.95527137531832,0.012748301029205322,
realworld_fusion_opportunity,50.0,3,peft,7,True,True,199.79684937412594,1,19.79684937412594,3,164.79684937412594,0.0001952099846675992,
realworld_fusion_opportunity,50.0,4,heft,7,True,True,151.78465418425097,0,0.0,3,116.78465418425098,0.00014660705346614122,
realworld_fusion_opportunity,50.0,4,edf,7,True,True,163.70618808790704,0,0.0,2,133.70618808790704,0.0001508659915998578,
realworld_fusion_opportunity,50.0,4,fastest_device,7,True,True,153.69854390853072,0,0.0,4,113.69854390853072,0.00010906602256000042,
realworld_fusion_opportunity,50.0,4,cpsat,7,True,False,121.34165103769215,0,0.0,2,117.49684612865177,0.016579602961428463,
realworld_fusion_opportunity,50.0,4,gnn_placement,7,True,True,170.7271608794788,0,0.0,0,154.97757664529712,0.00891109905205667,
realworld_fusion_opportunity,50.0,4,simulated_annealing,7,True,True,122.49684612865177,0,0.0,3,117.49684612865177,0.014000545023009181,
realworld_fusion_opportunity,50.0,4,peft,7,True,True,151.78465418425097,0,0.0,3,116.78465418425098,0.000205660006031394,
realworld_split_opportunity,0.0,0,heft,8,True,True,340.0,0,0.0,3,280.0,0.00023462495300918818,
realworld_split_opportunity,0.0,0,edf,8,True,True,1360.0,2,1810.0,1,1360.0,0.0001586509170010686,
realworld_split_opportunity,0.0,0,fastest_device,8,True,True,370.0,0,0.0,2,280.0,0.0001842789351940155,
realworld_split_opportunity,0.0,0,cpsat,8,True,True,340.0,0,0.0,2,280.0,0.014343774993903935,
realworld_split_opportunity,0.0,0,gnn_placement,8,True,True,340.0,0,0.0,3,280.0,0.0017058938974514604,
realworld_split_opportunity,0.0,0,simulated_annealing,8,True,True,340.0,0,0.0,3,280.0,0.01563170598819852,
realworld_split_opportunity,0.0,0,peft,8,True,True,340.0,0,0.0,3,280.0,0.00026662496384233236,
realworld_split_opportunity,0.0,1,heft,8,True,True,340.0,0,0.0,3,280.0,0.0001519080251455307,
realworld_split_opportunity,0.0,1,edf,8,True,True,1360.0,2,1810.0,1,1360.0,0.00017288792878389359,
realworld_split_opportunity,0.0,1,fastest_device,8,True,True,370.0,0,0.0,2,280.0,0.00011227303184568882,
realworld_split_opportunity,0.0,1,cpsat,8,True,True,340.0,0,0.0,2,280.0,0.013986026984639466,
realworld_split_opportunity,0.0,1,gnn_placement,8,True,True,340.0,0,0.0,3,280.0,0.0014467820292338729,
realworld_split_opportunity,0.0,1,simulated_annealing,8,True,True,340.0,0,0.0,3,280.0,0.01524340093601495,
realworld_split_opportunity,0.0,1,peft,8,True,True,340.0,0,0.0,3,280.0,0.0002444030251353979,
realworld_split_opportunity,0.0,2,heft,8,True,True,340.0,0,0.0,3,280.0,0.000192053965292871,
realworld_split_opportunity,0.0,2,edf,8,True,True,1360.0,2,1810.0,1,1360.0,0.0001868540421128273,
realworld_split_opportunity,0.0,2,fastest_device,8,True,True,370.0,0,0.0,2,280.0,0.00014330202247947454,
realworld_split_opportunity,0.0,2,cpsat,8,True,True,340.0,0,0.0,2,280.0,0.014733343967236578,
realworld_split_opportunity,0.0,2,gnn_placement,8,True,True,340.0,0,0.0,3,280.0,0.0018972959369421005,
realworld_split_opportunity,0.0,2,simulated_annealing,8,True,True,340.0,0,0.0,3,280.0,0.016961085028015077,
realworld_split_opportunity,0.0,2,peft,8,True,True,340.0,0,0.0,3,280.0,0.0002463569398969412,
realworld_split_opportunity,0.0,3,heft,8,True,True,340.0,0,0.0,3,280.0,0.00022962503135204315,
realworld_split_opportunity,0.0,3,edf,8,True,True,1360.0,2,1810.0,1,1360.0,0.00022542697843164206,
realworld_split_opportunity,0.0,3,fastest_device,8,True,True,370.0,0,0.0,2,280.0,0.00018680409993976355,
realworld_split_opportunity,0.0,3,cpsat,8,True,True,340.0,0,0.0,2,280.0,0.01780892303213477,
realworld_split_opportunity,0.0,3,gnn_placement,8,True,True,340.0,0,0.0,3,280.0,0.0017410999862477183,
realworld_split_opportunity,0.0,3,simulated_annealing,8,True,True,340.0,0,0.0,3,280.0,0.014342343085445464,
realworld_split_opportunity,0.0,3,peft,8,True,True,340.0,0,0.0,3,280.0,0.00024681794457137585,
realworld_split_opportunity,0.0,4,heft,8,True,True,340.0,0,0.0,3,280.0,0.000159332063049078,
realworld_split_opportunity,0.0,4,edf,8,True,True,1360.0,2,1810.0,1,1360.0,0.00016982201486825943,
realworld_split_opportunity,0.0,4,fastest_device,8,True,True,370.0,0,0.0,2,280.0,0.00011374603491276503,
realworld_split_opportunity,0.0,4,cpsat,8,True,True,340.0,0,0.0,2,280.0,0.01359415496699512,
realworld_split_opportunity,0.0,4,gnn_placement,8,True,True,340.0,0,0.0,3,280.0,0.0017070249887183309,
realworld_split_opportunity,0.0,4,simulated_annealing,8,True,True,340.0,0,0.0,3,280.0,0.013318962999619544,
realworld_split_opportunity,0.0,4,peft,8,True,True,340.0,0,0.0,3,280.0,0.00021403597202152014,
realworld_split_opportunity,10.0,0,heft,8,True,True,356.8781775632978,0,0.0,3,296.8781775632978,0.0001536710187792778,
realworld_split_opportunity,10.0,0,edf,8,True,True,1549.947827335778,2,2191.2118497305673,1,1549.947827335778,0.00015725800767540932,
realworld_split_opportunity,10.0,0,fastest_device,8,True,True,387.74173519178345,0,0.0,2,296.8781775632978,0.00012274296022951603,
realworld_split_opportunity,10.0,0,cpsat,8,True,True,357.6838049409884,0,0.0,2,296.8781775632978,0.012937980936840177,
realworld_split_opportunity,10.0,0,gnn_placement,8,True,True,356.8781775632978,0,0.0,3,296.8781775632978,0.0016631819307804108,
realworld_split_opportunity,10.0,0,simulated_annealing,8,True,True,356.8781775632978,0,0.0,3,296.8781775632978,0.013241195003502071,
realworld_split_opportunity,10.0,0,peft,8,True,True,356.8781775632978,0,0.0,3,296.8781775632978,0.0002578789135441184,
realworld_split_opportunity,10.0,1,heft,8,True,True,359.87287325466195,0,0.0,3,299.87287325466195,0.00015269999857991934,
realworld_split_opportunity,10.0,1,edf,8,True,True,1417.5802872058564,2,1923.5352282453384,1,1417.5802872058564,0.00016111508011817932,
realworld_split_opportunity,10.0,1,fastest_device,8,True,True,388.97241594139746,0,0.0,4,296.8315608075789,0.00011328503023833036,
realworld_split_opportunity,10.0,1,cpsat,8,True,False,359.6253461663743,0,0.0,2,299.87287325466195,0.014409599942155182,
realworld_split_opportunity,10.0,1,gnn_placement,8,True,True,359.87287325466195,0,0.0,3,299.87287325466195,0.0017234660917893052,
realworld_split_opportunity,10.0,1,simulated_annealing,8,True,True,359.87287325466195,0,0.0,3,299.87287325466195,0.013123090961016715,
realworld_split_opportunity,10.0,1,peft,8,True,True,359.87287325466195,0,0.0,3,299.87287325466195,0.00024079589638859034,
realworld_split_opportunity,10.0,2,heft,8,True,True,362.58456285469896,0,0.0,3,302.58456285469896,0.0001539619406685233,
realworld_split_opportunity,10.0,2,edf,8,True,True,1447.6720139800957,2,1984.7346981291066,1,1447.6720139800957,0.00015354098286479712,
realworld_split_opportunity,10.0,2,fastest_device,8,True,True,396.837195639196,0,0.0,4,301.7712091709388,0.00011002796236425638,
realworld_split_opportunity,10.0,2,cpsat,8,True,False,362.6093298310849,0,0.0,2,302.58456285469896,0.014563823002390563,
realworld_split_opportunity,10.0,2,gnn_placement,8,True,True,362.58456285469896,0,0.0,3,302.58456285469896,0.0017920469399541616,
realworld_split_opportunity,10.0,2,simulated_annealing,8,True,True,362.58456285469896,0,0.0,3,302.58456285469896,0.016984841087833047,
realworld_split_opportunity,10.0,2,peft,8,True,True,362.58456285469896,0,0.0,3,302.58456285469896,0.00025643594563007355,
realworld_split_opportunity,10.0,3,heft,8,True,True,336.2799090688473,0,0.0,3,276.27990906884725,0.00020121189299970865,
realworld_split_opportunity,10.0,3,edf,8,True,True,1405.6747049506673,2,1902.8713210745502,1,1405.6747049506673,0.00019437808077782393,
realworld_split_opportunity,10.0,3,fastest_device,8,True,True,362.8434301649141,0,0.0,2,276.27990906884725,0.00013517600018531084,
realworld_split_opportunity,10.0,3,cpsat,8,True,False,335.4780888267844,0,0.0,2,276.27990906884725,0.016953632002696395,
realworld_split_opportunity,10.0,3,gnn_placement,8,True,True,336.2799090688473,0,0.0,3,276.27990906884725,0.0020937180379405618,
realworld_split_opportunity,10.0,3,simulated_annealing,8,True,True,336.2799090688473,0,0.0,3,276.27990906884725,0.020556751056574285,
realworld_split_opportunity,10.0,3,peft,8,True,True,336.2799090688473,0,0.0,3,276.27990906884725,0.0003580789780244231,
realworld_split_opportunity,10.0,4,heft,8,True,True,339.443158999785,0,0.0,3,279.443158999785,0.00023414392489939928,
realworld_split_opportunity,10.0,4,edf,8,True,True,1222.4037257406255,2,1535.0621992809135,1,1222.4037257406255,0.000234695035032928,
realworld_split_opportunity,10.0,4,fastest_device,8,True,True,371.79428212775923,0,0.0,2,279.443158999785,0.00016016303561627865,
realworld_split_opportunity,10.0,4,cpsat,8,True,False,339.7452522003374,0,0.0,2,279.443158999785,0.018589262035675347,
realworld_split_opportunity,10.0,4,gnn_placement,8,True,True,339.443158999785,0,0.0,3,279.443158999785,0.0016528730047866702,
realworld_split_opportunity,10.0,4,simulated_annealing,8,True,True,339.443158999785,0,0.0,3,279.443158999785,0.013140163966454566,
realworld_split_opportunity,10.0,4,peft,8,True,True,339.443158999785,0,0.0,3,279.443158999785,0.0002165910555049777,
realworld_split_opportunity,25.0,0,heft,8,True,True,414.441122797948,1,0.11079044824577977,4,344.441122797948,0.00015536497812718153,
realworld_split_opportunity,25.0,0,edf,8,True,True,696.9825968683685,2,483.60746932211305,1,696.9825968683685,0.00020642101299017668,
realworld_split_opportunity,25.0,0,fastest_device,8,True,True,415.4685148628699,1,0.11079044824577977,6,340.4685148628699,0.00014228001236915588,
realworld_split_opportunity,25.0,0,cpsat,8,True,False,408.33033234970225,0,0.0,2,347.522238867934,0.014230821980163455,
realworld_split_opportunity,25.0,0,gnn_placement,8,True,True,414.441122797948,1,0.11079044824577977,4,344.441122797948,0.003919227980077267,
realworld_split_opportunity,25.0,0,simulated_annealing,8,True,True,407.522238867934,0,0.0,3,347.522238867934,0.01294270996004343,
realworld_split_opportunity,25.0,0,peft,8,True,True,414.441122797948,1,0.11079044824577977,4,344.441122797948,0.00020842498634010553,
realworld_split_opportunity,25.0,1,heft,8,True,True,306.42274734931794,0,0.0,4,236.422747349318,0.00014832103624939919,
realworld_split_opportunity,25.0,1,edf,8,True,True,585.6025198317811,2,258.60053008049385,1,585.6025198317811,0.0001555549679324031,
realworld_split_opportunity,25.0,1,fastest_device,8,True,True,306.8893068515565,0,0.0,5,236.422747349318,0.00010840489994734526,
realworld_split_opportunity,25.0,1,cpsat,8,True,False,308.439701443459,0,0.0,2,248.42047659188222,0.015900686965323985,
realworld_split_opportunity,25.0,1,gnn_placement,8,True,True,306.42274734931794,0,0.0,4,236.422747349318,0.0017664579208940268,
realworld_split_opportunity,25.0,1,simulated_annealing,8,True,True,306.42274734931794,0,0.0,4,236.422747349318,0.013297822908498347,
realworld_split_opportunity,25.0,1,peft,8,True,True,306.42274734931794,0,0.0,4,236.422747349318,0.00027748593129217625,
realworld_split_opportunity,25.0,2,heft,8,True,True,314.19397245511186,0,0.0,3,254.19397245511183,0.00016654597129672766,
realworld_split_opportunity,25.0,2,edf,8,True,True,660.8182273458202,2,409.36497100448094,1,660.8182273458202,0.00016239797696471214,
realworld_split_opportunity,25.0,2,fastest_device,8,True,True,314.19397245511186,0,0.0,2,254.19397245511183,0.00011716200970113277,
realworld_split_opportunity,25.0,2,cpsat,8,True,False,314.2281803411329,0,0.0,2,254.19397245511183,0.015525265014730394,
realworld_split_opportunity,25.0,2,gnn_placement,8,True,True,314.19397245511186,0,0.0,3,254.19397245511183,0.007519912091083825,
realworld_split_opportunity,25.0,2,simulated_annealing,8,True,True,314.19397245511186,0,0.0,3,254.19397245511183,0.013132079038769007,
realworld_split_opportunity,25.0,2,peft,8,True,True,314.19397245511186,0,0.0,4,254.19397245511183,0.0002406860003247857,
realworld_split_opportunity,25.0,3,heft,8,True,True,349.218605308585,0,0.0,3,289.218605308585,0.0001690910430625081,
realworld_split_opportunity,25.0,3,edf,8,True,True,1443.9357511382325,2,1980.5975936859868,1,1443.9357511382325,0.00016236805822700262,
realworld_split_opportunity,25.0,3,fastest_device,8,True,True,351.3370235797334,0,0.0,4,286.3370235797334,0.00011558900587260723,
realworld_split_opportunity,25.0,3,cpsat,8,True,False,349.2739085904782,0,0.0,2,289.218605308585,0.013585428008809686,
realworld_split_opportunity,25.0,3,gnn_placement,8,True,True,349.218605308585,0,0.0,3,289.218605308585,0.00159447209443897,
realworld_split_opportunity,25.0,3,simulated_annealing,8,True,True,349.218605308585,0,0.0,3,289.218605308585,0.014223606907762587,
realworld_split_opportunity,25.0,3,peft,8,True,True,349.218605308585,0,0.0,3,289.218605308585,0.00022673001512885094,
realworld_split_opportunity,25.0,4,heft,8,True,True,318.46067156070393,0,0.0,3,258.4606715607039,0.0001546629937365651,
realworld_split_opportunity,25.0,4,edf,8,True,True,983.3466544113253,2,1062.1088241167672,1,983.3466544113253,0.00015642598737031221,
realworld_split_opportunity,25.0,4,fastest_device,8,True,True,363.71455177590695,0,0.0,4,257.9309025634327,0.00011398596689105034,
realworld_split_opportunity,25.0,4,cpsat,8,True,False,318.5844847058833,0,0.0,2,258.4606715607039,0.013549008988775313,
realworld_split_opportunity,25.0,4,gnn_placement,8,True,True,318.46067156070393,0,0.0,3,258.4606715607039,0.0018525910563766956,
realworld_split_opportunity,25.0,4,simulated_annealing,8,True,True,318.46067156070393,0,0.0,3,258.4606715607039,0.012865683995187283,
realworld_split_opportunity,25.0,4,peft,8,True,True,318.46067156070393,0,0.0,3,258.4606715607039,0.00020835490431636572,
realworld_split_opportunity,50.0,0,heft,8,True,True,383.69868942069576,0,0.0,4,313.69868942069576,0.0001623580465093255,
realworld_split_opportunity,50.0,0,edf,8,True,True,487.5623243275629,1,84.13834751038314,1,487.5623243275629,0.00015550502575933933,
realworld_split_opportunity,50.0,0,fastest_device,8,True,True,383.69868942069576,0,0.0,5,313.69868942069576,0.0001109810546040535,
realworld_split_opportunity,50.0,0,cpsat,8,True,False,384.4239768171798,0,0.0,4,313.69868942069576,0.01459565304685384,
realworld_split_opportunity,50.0,0,gnn_placement,8,True,True,383.69868942069576,0,0.0,4,313.69868942069576,0.0014821890508756042,
realworld_split_opportunity,50.0,0,simulated_annealing,8,True,True,383.69868942069576,0,0.0,4,313.69868942069576,0.013375621056184173,
realworld_split_opportunity,50.0,0,peft,8,True,True,383.69868942069576,0,0.0,4,313.69868942069576,0.000219444977119565,
realworld_split_opportunity,50.0,1,heft,8,True,True,256.41239533655363,0,0.0,1,256.41239533655363,0.00015344098210334778,
realworld_split_opportunity,50.0,1,edf,8,True,True,256.41239533655363,0,0.0,1,256.41239533655363,0.0001637899549677968,
realworld_split_opportunity,50.0,1,fastest_device,8,True,True,284.8434818357514,0,0.0,0,256.41239533655363,0.00012485694605857134,
realworld_split_opportunity,50.0,1,cpsat,8,True,False,255.62480889635356,0,0.0,1,256.41239533655363,0.014835266978479922,
realworld_split_opportunity,50.0,1,gnn_placement,8,True,True,256.41239533655363,0,0.0,1,256.41239533655363,0.0014957149978727102,
realworld_split_opportunity,50.0,1,simulated_annealing,8,True,True,256.41239533655363,0,0.0,1,256.41239533655363,0.013055743998847902,
realworld_split_opportunity,50.0,1,peft,8,True,True,256.41239533655363,0,0.0,1,256.41239533655363,0.0002034660428762436,
realworld_split_opportunity,50.0,2,heft,8,True,True,369.1289426547429,0,0.0,3,304.1289426547429,0.00015011406503617764,
realworld_split_opportunity,50.0,2,edf,8,True,True,560.6165965533991,2,216.60329289169124,1,560.6165965533991,0.0001525800907984376,
realworld_split_opportunity,50.0,2,fastest_device,8,True,True,369.1289426547429,0,0.0,4,304.1289426547429,0.00011440599337220192,
