point,rep,entry,network,tile,lane,exec_ms,hin_ms,hout_ms,hin_bytes,hout_bytes,hin_hits,hin_tensors,hout_tensors,n_ir_ops
fused_vint_seed1,rep1,5,mlp_control,mlp_control_full,cpu,0.12600000000000033,0.001875,0.001458,0,16,0,1,1,7
fused_vint_seed1,rep1,6,fused_split,fused_tail,cpu,4.086,0.003073,0.002396,0,8,0,3,1,10
fused_vint_seed1,rep1,7,fused_split,fused_depth_conv,cpu,0.057000000000000384,0.000677,0.00125,0,1024,0,1,1,2
fused_vint_seed1,rep1,8,mlp_control,mlp_control_full,cpu,0.0730000000000004,0.000625,0.000677,0,16,0,1,1,7
fused_vint_seed1,rep1,9,mlp_control,mlp_control_full,dsp,0.8930000000000007,0.000886,0.002135,0,4,0,1,1,7
fused_vint_seed1,rep1,10,fused_split,fused_vision_conv,dsp,0.7199999999999989,0.001406,0.001614,0,1536,0,1,1,4
fused_vint_seed1,rep1,11,fused_split,fused_tail,cpu,0.5899999999999999,0.002187,0.000833,0,8,0,3,1,10
fused_vint_seed1,rep1,12,fused_split,fused_vision_conv,dsp,0.4289999999999985,0.000729,0.001302,0,1536,0,1,1,4
fused_vint_seed1,rep1,13,mlp_control,mlp_control_full,cpu,0.06400000000000006,0.000729,0.000781,0,16,0,1,1,7
fused_vint_seed1,rep1,14,fused_split,fused_depth_conv,hta,0.9279999999999973,0.000729,0.000833,0,1024,0,1,1,2
fused_vint_seed1,rep1,15,yolov8n_a,yolov8n_head,dsp,18.355999999999998,0.001979,0.39212,0,705600,0,3,1,146
fused_vint_seed1,rep1,16,yolov8n_b,yolov8n_backbone,hta,13.794,0.000469,0.097392,0,716800,0,1,3,103
fused_vint_seed1,rep1,17,fused_split,fused_tail,cpu,1.304000000000002,0.004687,0.001563,0,8,0,3,1,10
fused_vint_seed1,rep1,18,mlp_control,mlp_control_full,cpu,0.13200000000000145,0.001562,0.00125,0,16,0,1,1,7
fused_vint_seed1,rep1,19,fused_split,fused_depth_conv,cpu,0.06099999999999994,0.00125,0.001198,0,1024,0,1,1,2
fused_vint_seed1,rep1,20,mlp_control,mlp_control_full,cpu,0.054000000000002046,0.000781,0.000885,0,16,0,1,1,7
fused_vint_seed1,rep1,21,yolov8n_c,yolov8n_backbone,hta,13.378,0.000781,0.164109,0,716800,0,1,3,103
fused_vint_seed1,rep1,22,fused_split,fused_vision_conv,dsp,0.8500000000000014,0.001719,0.003698,0,1536,0,1,1,4
fused_vint_seed1,rep1,23,fused_split,fused_tail,cpu,1.1310000000000002,0.003802,0.001198,0,8,0,3,1,10
fused_vint_seed1,rep1,24,mlp_control,mlp_control_full,cpu,0.07800000000000296,0.00198,0.000886,0,16,0,1,1,7
fused_vint_seed1,rep1,25,mlp_control,mlp_control_full,cpu,0.0519999999999996,0.000416,0.000521,0,16,0,1,1,7
fused_vint_seed1,rep1,26,fused_split,fused_vision_conv,dsp,2.210000000000001,0.000782,0.001562,0,1536,0,1,1,4
fused_vint_seed1,rep1,27,fused_split,fused_depth_conv,dsp,0.5640000000000001,0.001771,0.003021,0,1024,0,1,1,2
fused_vint_seed1,rep1,28,mlp_control,mlp_control_full,dsp,0.5,0.001354,0.00224,0,4,0,1,1,7
fused_vint_seed1,rep1,29,fused_split,fused_tail,cpu,2.0180000000000007,0.002604,0.001146,0,8,0,3,1,10
fused_vint_seed1,rep1,30,yolov8n_b,yolov8n_head,dsp,18.794000000000004,0.004532,0.391339,0,705600,0,3,1,146
fused_vint_seed1,rep1,31,fused_split,fused_vision_conv,hta,0.9369999999999976,0.000885,0.002135,0,1536,0,1,1,4
fused_vint_seed1,rep1,32,yolov8n_d,yolov8n_backbone,hta,16.227999999999994,0.000365,0.436858,0,716800,0,1,3,103
fused_vint_seed1,rep1,33,fused_split,fused_depth_conv,cpu,0.8049999999999997,0.001198,0.001249,0,1024,0,1,1,2
fused_vint_seed1,rep1,34,mlp_control,mlp_control_full,cpu,0.08500000000000085,0.00151,0.001615,0,16,0,1,1,7
fused_vint_seed1,rep1,35,fused_split,fused_tail,cpu,1.3729999999999976,0.006666,0.001145,0,8,0,3,1,10
fused_vint_seed1,rep1,36,mlp_control,mlp_control_full,cpu,0.10000000000000142,0.001979,0.000937,0,16,0,1,1,7
fused_vint_seed1,rep1,37,mlp_control,mlp_control_full,dsp,0.5699999999999932,0.001406,0.001979,0,4,0,1,1,7
fused_vint_seed1,rep1,38,fused_split,fused_depth_conv,dsp,0.7160000000000082,0.00125,0.001927,0,1024,0,1,1,2
fused_vint_seed1,rep1,39,yolov8n_c,yolov8n_head,dsp,17.331000000000003,0.002396,0.4379,0,705600,0,3,1,146
fused_vint_seed1,rep1,40,fused_split,fused_vision_conv,hta,0.9809999999999945,0.000781,0.001459,0,1536,0,1,1,4
fused_vint_seed1,rep1,41,fused_split,fused_tail,cpu,0.7549999999999955,0.002657,0.001875,0,8,0,3,1,10
fused_vint_seed1,rep1,42,mlp_control,mlp_control_full,cpu,0.06199999999999761,0.001771,0.001146,0,16,0,1,1,7
fused_vint_seed1,rep1,43,fused_split,fused_depth_conv,hta,0.6430000000000007,0.001093,0.001146,0,1024,0,1,1,2
fused_vint_seed1,rep1,44,fused_split,fused_vision_conv,hta,1.0019999999999953,0.000729,0.00151,0,1536,0,1,1,4
fused_vint_seed1,rep1,45,mlp_control,mlp_control_full,cpu,0.055999999999997385,0.001042,0.000989,0,16,0,1,1,7
fused_vint_seed1,rep1,46,fused_split,fused_tail,cpu,1.088000000000008,0.001875,0.000886,0,8,0,3,1,10
fused_vint_seed1,rep1,47,mlp_control,mlp_control_full,cpu,0.05700000000000216,0.000677,0.000625,0,16,0,1,1,7
fused_vint_seed1,rep1,48,vint,vint_decoder,cpu,24.878,0.001875,0.003906,0,4,0,2,1,66
fused_vint_seed1,rep1,49,fused_split,fused_depth_conv,dsp,0.48699999999999477,0.003958,0.002865,0,1024,0,1,1,2
fused_vint_seed1,rep1,50,fused_split,fused_vision_conv,hta,1.5969999999999942,0.001042,0.003229,0,1536,0,1,1,4
fused_vint_seed1,rep1,51,mlp_control,mlp_control_full,dsp,0.9009999999999962,0.009218,0.002864,0,4,0,1,1,7
fused_vint_seed1,rep1,52,yolov8n_e,yolov8n_backbone,hta,12.74499999999999,0.001198,0.08182,0,716800,0,1,3,103
fused_vint_seed1,rep1,53,fused_split,fused_tail,dsp,3.2039999999999935,0.003646,0.002709,2560,2,2,3,1,10
fused_vint_seed1,rep1,54,mlp_control,mlp_control_full,dsp,2.2539999999999907,0.0025,0.00125,0,4,0,1,1,7
fused_vint_seed1,rep1,55,yolov8n_d,yolov8n_head,dsp,17.634,0.00125,0.387225,0,705600,0,3,1,146
fused_vint_seed1,rep1,56,yolov8n_e,yolov8n_head,dsp,16.107,0.002187,0.384569,0,705600,0,3,1,146
fused_vint_seed1,rep2,0,fused_split,fused_depth_conv,hta,1.111,0.000573,0.001979,0,1024,0,1,1,2
fused_vint_seed1,rep2,1,mlp_control,mlp_control_full,cpu,0.076,0.000677,0.001823,0,16,0,1,1,7
fused_vint_seed1,rep2,2,fused_split,fused_vision_conv,dsp,0.938,0.000782,0.002865,0,1536,0,1,1,4
fused_vint_seed1,rep2,3,vint,vint_encoders,dsp,15.398,0.000938,0.005885,0,3584,0,2,2,539
fused_vint_seed1,rep2,4,yolov8n_a,yolov8n_backbone,hta,14.041,0.000416,0.309104,0,716800,0,1,3,103
fused_vint_seed1,rep2,5,mlp_control,mlp_control_full,cpu,0.08499999999999996,0.001093,0.001771,0,16,0,1,1,7
fused_vint_seed1,rep2,6,fused_split,fused_tail,cpu,2.0069999999999997,0.004948,0.002709,0,8,0,3,1,10
fused_vint_seed1,rep2,7,fused_split,fused_depth_conv,cpu,0.08300000000000018,0.001303,0.002135,0,1024,0,1,1,2
fused_vint_seed1,rep2,8,mlp_control,mlp_control_full,cpu,0.10899999999999999,0.001042,0.001302,0,16,0,1,1,7
fused_vint_seed1,rep2,9,mlp_control,mlp_control_full,dsp,0.6649999999999991,0.000833,0.001041,0,4,0,1,1,7
fused_vint_seed1,rep2,10,fused_split,fused_vision_conv,dsp,0.7899999999999991,0.001354,0.001302,0,1536,0,1,1,4
fused_vint_seed1,rep2,11,fused_split,fused_tail,cpu,0.6979999999999968,0.0025,0.000781,0,8,0,3,1,10
fused_vint_seed1,rep2,12,fused_split,fused_vision_conv,dsp,0.39399999999999835,0.00073,0.001093,0,1536,0,1,1,4
fused_vint_seed1,rep2,13,mlp_control,mlp_control_full,cpu,0.05900000000000105,0.000885,0.000938,0,16,0,1,1,7
fused_vint_seed1,rep2,14,fused_split,fused_depth_conv,hta,0.8109999999999999,0.000573,0.001093,0,1024,0,1,1,2
fused_vint_seed1,rep2,15,yolov8n_a,yolov8n_head,dsp,17.481,0.001719,0.393685,0,705600,0,3,1,146
fused_vint_seed1,rep2,16,yolov8n_b,yolov8n_backbone,hta,15.447000000000003,0.000469,0.072445,0,716800,0,1,3,103
fused_vint_seed1,rep2,17,fused_split,fused_tail,cpu,1.2750000000000021,0.004323,0.001979,0,8,0,3,1,10
fused_vint_seed1,rep2,18,mlp_control,mlp_control_full,cpu,0.11400000000000077,0.002031,0.002865,0,16,0,1,1,7
fused_vint_seed1,rep2,19,fused_split,fused_depth_conv,cpu,0.13599999999999923,0.001563,0.001719,0,1024,0,1,1,2
fused_vint_seed1,rep2,20,mlp_control,mlp_control_full,cpu,0.05399999999999494,0.00073,0.001042,0,16,0,1,1,7
fused_vint_seed1,rep2,21,yolov8n_c,yolov8n_backbone,hta,13.286000000000001,0.000885,0.071092,0,716800,0,1,3,103
fused_vint_seed1,rep2,22,fused_split,fused_vision_conv,dsp,0.5700000000000003,0.001146,0.001771,0,1536,0,1,1,4
fused_vint_seed1,rep2,23,fused_split,fused_tail,cpu,2.174999999999997,0.002812,0.003958,0,8,0,3,1,10
fused_vint_seed1,rep2,24,mlp_control,mlp_control_full,cpu,0.08300000000000551,0.001823,0.001041,0,16,0,1,1,7
fused_vint_seed1,rep2,25,mlp_control,mlp_control_full,cpu,0.0799999999999983,0.001042,0.000625,0,16,0,1,1,7
fused_vint_seed1,rep2,26,fused_split,fused_vision_conv,dsp,0.4540000000000006,0.00099,0.001667,0,1536,0,1,1,4
fused_vint_seed1,rep2,27,fused_split,fused_depth_conv,dsp,0.39400000000000546,0.001406,0.001354,0,1024,0,1,1,2
fused_vint_seed1,rep2,28,mlp_control,mlp_control_full,dsp,0.517000000000003,0.000938,0.001407,0,4,0,1,1,7
fused_vint_seed1,rep2,29,fused_split,fused_tail,cpu,0.6379999999999981,0.002499,0.000885,0,8,0,3,1,10
fused_vint_seed1,rep2,30,yolov8n_b,yolov8n_head,dsp,18.723000000000006,0.001666,0.40884,0,705600,0,3,1,146
fused_vint_seed1,rep2,31,fused_split,fused_vision_conv,hta,0.9209999999999923,0.000937,0.002396,0,1536,0,1,1,4
fused_vint_seed1,rep2,32,yolov8n_d,yolov8n_backbone,hta,13.883000000000003,0.000572,0.09833,0,716800,0,1,3,103
fused_vint_seed1,rep2,33,fused_split,fused_depth_conv,cpu,0.0899999999999963,0.00125,0.001458,0,1024,0,1,1,2
fused_vint_seed1,rep2,34,mlp_control,mlp_control_full,cpu,1.2070000000000007,0.001458,0.001198,0,16,0,1,1,7
fused_vint_seed1,rep2,35,fused_split,fused_tail,cpu,1.1229999999999905,0.003281,0.001198,0,8,0,3,1,10
fused_vint_seed1,rep2,36,mlp_control,mlp_control_full,cpu,0.10999999999999943,0.000937,0.000833,0,16,0,1,1,7
fused_vint_seed1,rep2,37,mlp_control,mlp_control_full,dsp,0.563999999999993,0.001093,0.001145,0,4,0,1,1,7
fused_vint_seed1,rep2,38,fused_split,fused_depth_conv,dsp,0.49500000000000455,0.00125,0.001302,0,1024,0,1,1,2
fused_vint_seed1,rep2,39,yolov8n_c,yolov8n_head,dsp,17.283999999999992,0.00224,0.417903,0,705600,0,3,1,146
fused_vint_seed1,rep2,40,fused_split,fused_vision_conv,hta,1.0890000000000128,0.000573,0.001146,0,1536,0,1,1,4
fused_vint_seed1,rep2,41,fused_split,fused_tail,cpu,0.5879999999999939,0.002292,0.000885,0,8,0,3,1,10
fused_vint_seed1,rep2,42,mlp_control,mlp_control_full,cpu,0.06999999999999318,0.000833,0.001198,0,16,0,1,1,7
fused_vint_seed1,rep2,43,fused_split,fused_depth_conv,hta,0.958999999999989,0.000573,0.002656,0,1024,0,1,1,2
fused_vint_seed1,rep2,44,fused_split,fused_vision_conv,hta,0.4239999999999924,0.000572,0.00073,0,1536,0,1,1,4
fused_vint_seed1,rep2,45,mlp_control,mlp_control_full,cpu,0.060000000000002274,0.000625,0.000729,0,16,0,1,1,7
fused_vint_seed1,rep2,46,fused_split,fused_tail,cpu,0.8799999999999955,0.002239,0.000886,0,8,0,3,1,10
fused_vint_seed1,rep2,47,mlp_control,mlp_control_full,cpu,0.054000000000002046,0.000521,0.000729,0,16,0,1,1,7
fused_vint_seed1,rep2,48,vint,vint_decoder,cpu,31.994,0.001615,0.001563,0,4,0,2,1,66
fused_vint_seed1,rep2,49,fused_split,fused_depth_conv,dsp,0.4380000000000024,0.001927,0.001979,0,1024,0,1,1,2
fused_vint_seed1,rep2,50,fused_split,fused_vision_conv,hta,3.0940000000000083,0.000781,0.001562,0,1536,0,1,1,4
fused_vint_seed1,rep2,51,mlp_control,mlp_control_full,dsp,0.597999999999999,0.001771,0.002083,0,4,0,1,1,7
fused_vint_seed1,rep2,52,yolov8n_e,yolov8n_backbone,hta,20.49300000000001,0.001458,0.078331,0,716800,0,1,3,103
fused_vint_seed1,rep2,53,fused_split,fused_tail,dsp,4.189999999999998,0.003073,0.002656,2560,2,2,3,1,10
fused_vint_seed1,rep2,54,mlp_control,mlp_control_full,dsp,0.5379999999999967,0.002813,0.00125,0,4,0,1,1,7
fused_vint_seed1,rep2,55,yolov8n_d,yolov8n_head,dsp,18.260999999999996,0.001771,0.319677,0,705600,0,3,1,146
fused_vint_seed1,rep2,56,yolov8n_e,yolov8n_head,dsp,16.152,0.002708,0.366707,0,705600,0,3,1,146
fused_vint_seed1,rep3,0,fused_split,fused_depth_conv,hta,0.7959999999999999,0.000625,0.00125,0,1024,0,1,1,2
fused_vint_seed1,rep3,1,mlp_control,mlp_control_full,cpu,0.07800000000000001,0.000677,0.001458,0,16,0,1,1,7
fused_vint_seed1,rep3,2,fused_split,fused_vision_conv,dsp,1.051,0.000938,0.001979,0,1536,0,1,1,4
fused_vint_seed1,rep3,3,vint,vint_encoders,dsp,15.306999999999999,0.001093,0.003802,0,3584,0,2,2,539
fused_vint_seed1,rep3,4,yolov8n_a,yolov8n_backbone,hta,14.073,0.000625,0.361554,0,716800,0,1,3,103
fused_vint_seed1,rep3,5,mlp_control,mlp_control_full,cpu,0.12699999999999978,0.001406,0.002656,0,16,0,1,1,7
fused_vint_seed1,rep3,6,fused_split,fused_tail,cpu,1.7170000000000005,0.003541,0.003437,0,8,0,3,1,10
fused_vint_seed1,rep3,7,fused_split,fused_depth_conv,cpu,0.06700000000000017,0.000729,0.001719,0,1024,0,1,1,2
fused_vint_seed1,rep3,8,mlp_control,mlp_control_full,cpu,0.0990000000000002,0.00125,0.000989,0,16,0,1,1,7
fused_vint_seed1,rep3,9,mlp_control,mlp_control_full,dsp,0.7690000000000019,0.000886,0.00224,0,4,0,1,1,7
fused_vint_seed1,rep3,10,fused_split,fused_vision_conv,dsp,0.6750000000000007,0.001511,0.001563,0,1536,0,1,1,4
fused_vint_seed1,rep3,11,fused_split,fused_tail,cpu,0.7220000000000013,0.002135,0.000677,0,8,0,3,1,10
fused_vint_seed1,rep3,12,fused_split,fused_vision_conv,dsp,0.3810000000000002,0.000677,0.001094,0,1536,0,1,1,4
fused_vint_seed1,rep3,13,mlp_control,mlp_control_full,cpu,0.05799999999999983,0.000729,0.000782,0,16,0,1,1,7
fused_vint_seed1,rep3,14,fused_split,fused_depth_conv,hta,0.8470000000000013,0.00073,0.001093,0,1024,0,1,1,2
fused_vint_seed1,rep3,15,yolov8n_a,yolov8n_head,dsp,17.396,0.001615,0.093852,0,705600,0,3,1,146
fused_vint_seed1,rep3,16,yolov8n_b,yolov8n_backbone,hta,15.371999999999996,0.000469,0.069946,0,716800,0,1,3,103
fused_vint_seed1,rep3,17,fused_split,fused_tail,cpu,1.2749999999999986,0.004583,0.002344,0,8,0,3,1,10
fused_vint_seed1,rep3,18,mlp_control,mlp_control_full,cpu,0.12100000000000222,0.002135,0.001355,0,16,0,1,1,7
fused_vint_seed1,rep3,19,fused_split,fused_depth_conv,cpu,0.06899999999999906,0.001041,0.001718,0,1024,0,1,1,2
fused_vint_seed1,rep3,20,mlp_control,mlp_control_full,cpu,0.05999999999999517,0.001145,0.001094,0,16,0,1,1,7
fused_vint_seed1,rep3,21,yolov8n_c,yolov8n_backbone,hta,12.658000000000001,0.001042,0.138902,0,716800,0,1,3,103
fused_vint_seed1,rep3,22,fused_split,fused_vision_conv,dsp,1.6019999999999968,0.001042,0.001979,0,1536,0,1,1,4
fused_vint_seed1,rep3,23,fused_split,fused_tail,cpu,1.5769999999999982,0.00276,0.002292,0,8,0,3,1,10
fused_vint_seed1,rep3,24,mlp_control,mlp_control_full,cpu,0.09199999999999875,0.001614,0.001875,0,16,0,1,1,7
fused_vint_seed1,rep3,25,mlp_control,mlp_control_full,cpu,0.06800000000000495,0.000938,0.00099,0,16,0,1,1,7
fused_vint_seed1,rep3,26,fused_split,fused_vision_conv,dsp,2.3829999999999956,0.001042,0.001666,0,1536,0,1,1,4
fused_vint_seed1,rep3,27,fused_split,fused_depth_conv,dsp,0.5829999999999984,0.00151,0.003021,0,1024,0,1,1,2
fused_vint_seed1,rep3,28,mlp_control,mlp_control_full,dsp,0.4759999999999991,0.001041,0.00151,0,4,0,1,1,7
fused_vint_seed1,rep3,29,fused_split,fused_tail,cpu,0.732999999999997,0.002188,0.000729,0,8,0,3,1,10
fused_vint_seed1,rep3,30,yolov8n_b,yolov8n_head,dsp,17.637,0.002605,0.402229,0,705600,0,3,1,146
fused_vint_seed1,rep3,31,fused_split,fused_vision_conv,hta,1.1460000000000008,0.000729,0.002552,0,1536,0,1,1,4
fused_vint_seed1,rep3,32,yolov8n_d,yolov8n_backbone,hta,15.515000000000008,0.000834,0.07729,0,716800,0,1,3,103
fused_vint_seed1,rep3,33,fused_split,fused_depth_conv,cpu,0.24399999999999977,0.001458,0.001146,0,1024,0,1,1,2
fused_vint_seed1,rep3,34,mlp_control,mlp_control_full,cpu,0.07399999999999807,0.000989,0.000833,0,16,0,1,1,7
fused_vint_seed1,rep3,35,fused_split,fused_tail,cpu,1.4650000000000034,0.005416,0.001302,0,8,0,3,1,10
fused_vint_seed1,rep3,36,mlp_control,mlp_control_full,cpu,0.09599999999999653,0.00151,0.002188,0,16,0,1,1,7
fused_vint_seed1,rep3,37,mlp_control,mlp_control_full,dsp,0.7459999999999951,0.001354,0.001302,0,4,0,1,1,7
fused_vint_seed1,rep3,38,fused_split,fused_depth_conv,dsp,0.6039999999999992,0.045624,0.002813,0,1024,0,1,1,2
fused_vint_seed1,rep3,39,yolov8n_c,yolov8n_head,dsp,18.305999999999997,0.002291,0.614046,0,705600,0,3,1,146
fused_vint_seed1,rep3,40,fused_split,fused_vision_conv,hta,1.0060000000000002,0.000833,0.001406,0,1536,0,1,1,4
fused_vint_seed1,rep3,41,fused_split,fused_tail,cpu,0.894999999999996,0.002656,0.001042,0,8,0,3,1,10
fused_vint_seed1,rep3,42,mlp_control,mlp_control_full,cpu,0.0689999999999884,0.001302,0.001354,0,16,0,1,1,7
fused_vint_seed1,rep3,43,fused_split,fused_depth_conv,hta,0.6420000000000101,0.000781,0.001459,0,1024,0,1,1,2
fused_vint_seed1,rep3,44,fused_split,fused_vision_conv,hta,0.9620000000000033,0.000364,0.00125,0,1536,0,1,1,4
fused_vint_seed1,rep3,45,mlp_control,mlp_control_full,cpu,0.06900000000000261,0.00125,0.001146,0,16,0,1,1,7
fused_vint_seed1,rep3,46,fused_split,fused_tail,cpu,0.972999999999999,0.002188,0.001146,0,8,0,3,1,10
fused_vint_seed1,rep3,47,mlp_control,mlp_control_full,cpu,0.04800000000000182,0.000625,0.000886,0,16,0,1,1,7
fused_vint_seed1,rep3,48,vint,vint_decoder,cpu,27.345,0.001406,0.002031,0,4,0,2,1,66
fused_vint_seed1,rep3,49,fused_split,fused_depth_conv,dsp,0.4029999999999916,0.00224,0.002552,0,1024,0,1,1,2
fused_vint_seed1,rep3,50,fused_split,fused_vision_conv,hta,4.349999999999994,0.001146,0.003854,0,1536,0,1,1,4
fused_vint_seed1,rep3,51,mlp_control,mlp_control_full,dsp,0.5510000000000019,0.001875,0.001562,0,4,0,1,1,7
fused_vint_seed1,rep3,52,yolov8n_e,yolov8n_backbone,hta,14.510999999999996,0.393323,0.422021,0,716800,0,1,3,103
fused_vint_seed1,rep3,53,fused_split,fused_tail,dsp,3.2349999999999994,0.003593,0.005468,2560,2,2,3,1,10
fused_vint_seed1,rep3,54,mlp_control,mlp_control_full,dsp,0.5989999999999895,0.003333,0.002812,0,4,0,1,1,7
fused_vint_seed1,rep3,55,yolov8n_d,yolov8n_head,dsp,17.36500000000001,0.002761,0.338689,0,705600,0,3,1,146
fused_vint_seed1,rep3,56,yolov8n_e,yolov8n_head,dsp,16.057000000000002,0.003698,0.326345,0,705600,0,3,1,146
